source_row_id,matched_standardizedItemId,confidence,decision,reason
563,KVI-FMCG-0090,1.0,match,"The competitor product 'โดฟ Dove Body Wash Original 500ml' matches exactly with the master product 'Dove Body Wash Original 500ml'. Both have the same brand 'Dove', model 'Original', size '500ml' and identical physical metric units 'ml'. No variations in flavor, size, or product type were found."
1402,KVI-FMCG-0008,0.8573,match,"The competitor product 'Pepsi Cola 1.45L' matches exactly with the master list item 'Pepsi Cola 1.45L' in terms of brand (Pepsi), model (Original), size (1.45L), and unit (L)."
1911,,0.0,no_match,Filtered by local retrieval layer: Similarity score fell well below minimum structural threshold.
1736,KVI-HARD-0035,0.9236,match,"The brand 'Baygon' matches the competitor product. The product name 'Baygon Mosquito Coil 10pcs' matches exactly with the cleaned title. The pack size of '10pcs' matches the master list entry with a pack size of '10.0' and unit 'pcs', confirming a complete match."
1943,,0.0,no_match,"The competitor product is a 'Plastic flower pot 6 inch' which does not match any of the KVI candidates in terms of brand, model, or product type. The available KVI candidates are watering cans and a sponge, which are different products. Therefore, it is confirmed that there is no match."
1436,,0.0,no_match,Brand 'Sta' does not match 'Stanley'; the model is absent in competitor title; and the competitor product may refer to a different variant.
1955,,0.0,no_match,"The product 'Generic phone case clear silicone' does not match any items from the canonical master list based on product category, brand, and model identifiers."
904,KVI-FMCG-0114,0.95,match,"The competitor product 'Vixol Toilet Cleaner 900ml GIFT SET' matches with the master list item 'Vixol Toilet Cleaner 900ml'. The brands 'Vixol' are the same, the model is implicitly the same as there's no other model specified, and the pack size is exactly 900ml, which confirms a exact metric unit match."
603,KVI-FMCG-0089,0.9,match,"The competitor product 'โดฟ Dove Body Wash Original 200ml Hot Deal' matches exactly with the master KVI candidate 'Dove Body Wash Original 200ml'. Both have the same brand 'Dove', model 'Original', and size '200ml'."
1565,KVI-FMCG-0060,0.8004,match,"The competitor product 'MAMA Tom Yum Goong 55g' matches exactly with the master product 'MAMA Tom Yum Goong 55g', including brand 'MAMA', model 'Tom Yum', size '55g', and unit 'g'."
1101,KVI-ELEC-0026,0.96,match,"The competitor product description matches exactly with the master item in terms of brand (Philips), model (Essential), size (9W), flavor (Warm White), quantity (3pcs), and unit (pcs)."
1807,,0.0,no_match,"The competitor product is an 'iPhone 8 64GB unlocked', while the available KVI candidates all pertain to memory storage products (SanDisk and Kingston) which do not match in brand, model, size, or type."
1583,KVI-FMCG-0063,0.846,match,"The competitor product 'MAMA Pork Flavor 55g' matches with the master candidate 'MAMA Pork Flavor 55g' with an exact brand 'MAMA', model 'Pork', size '55g', and unit 'g'."
1443,KVI-FMCG-0041,0.9124,match,"Both the brand (Lipton) and model (Lemon) are identical, and the pack size is 250ml, which matches the competitor product specification."
316,KVI-FMCG-0049,0.9,match,"The competitor product 'Lay's Sour Cream Onion 28g' matches exactly with the master KVI entry 'Lay's Sour Cream Onion 28g'. Both brand 'Lay's', model 'Sour Cream', and size '28g' are identical."
1382,KVI-FMCG-0088,0.9463,match,"The competitor product 'Sunsilk Shmpoo Black Shine 480ml' matches exactly with master item 'Sunsilk Shampoo Black Shine 480ml' in terms of brand (Sunsilk), model (Black), size (480ml), and units (ml). The only difference is a slight typo in 'Shmpoo' vs 'Shampoo', which does not affect the match."
920,KVI-FMCG-0027,0.9,match,"The competitor product 'Singha Dri. Water 6L' matches exactly with the master KVI product 'Singha Drinking Water 6L' in terms of brand ('Singha'), model ('Water'), size quantity (6L), and unit (L). There are no discrepancies in flavor or variant."
1596,KVI-ELEC-0017,0.95,match,"Raw and cleaned title match confirms brand, model, and pack size. Both specify 'Energizer', 'Max', and 'AA 8pcs'. No discrepancies found in flavor, size, or variant."
196,KVI-ELEC-0017,0.8616,match,"The competitor product 'Energizer Mx AA 8pcs' matches exactly with the master list entry 'Energizer Max AA 8pcs'. The brand 'Energizer' is identical, the model name 'Max' matches perfectly, and both products have the same size of 8 pcs, ensuring consistency in quantity and physical metric units."
1392,KVI-HARD-0012,0.9199,match,"The competitor product 'Magic Mop Spin 360 1pcs' matches exactly with the KVI candidate 'Magic Mop Spin 360 1pcs' in terms of brand (Magic), model (Spin360), size quantity (1.0), and unit (pcs). No variations in flavor or size are present, confirming a true match."
1635,KVI-HARD-0006,0.8474,match,"The competitor product 'Stanley Screwdriver Set 6pcs' matches the master candidate in brand 'Stanley', product name 'Stanley Screwdriver Set 6pcs', quantity '6pcs' and physical unit 'pcs' exactly, confirming it as a match."
1882,,0.0,no_match,"The competitor product 'USED iPhone 8 64GB unlocked' does not match any of the available KVI candidates in terms of brand, model, and product type. The competitors product is a smartphone while the KVI candidates are all storage devices (SD cards), which are distinctly different products."
1187,KVI-FMCG-0099,1.0,match,"The competitor product 'นีเวีย Nivea Body Lotion Whitening 400ml' matches exactly with the master KVI candidate 'Nivea Body Lotion Whitening 400ml' in terms of brand (Nivea), model (Whitening), and pack size (400ml). The physical metric unit is also the same (ml)."
1537,KVI-ELEC-0039,0.8782,match,"The competitor product 'Sumsung Samsung Galaxy Buds 2 1pcs' matches the master list item 'Samsung Galaxy Buds 2 1pcs'. The brand 'Samsung' is identical, the model 'Buds2' corresponds to 'Samsung Galaxy Buds 2', the pack size is 1.0 and the unit is 'pcs', which match exactly."
228,KVI-FMCG-0051,0.95,match,"The competitor product 'Lay's Sour Cream Onion 75g' matches exactly with the master entry for 'Lay's Sour Cream Onion 75g' in terms of brand ('Lay's'), model ('Sour Cream'), size quantity (75g), and physical metric units (g)."
1005,KVI-FMCG-0099,1.0,match,"The competitor product 'นีเวีย Nive Body Lotion Whitening 400ML BIG SALE' matches with the master product 'Nivea Body Lotion Whitening 400ml' as both are by the same brand 'Nivea', have the same model 'Whitening', and exactly match in size (400ml) and unit (ml). The only difference is the competitors title includes 'BIG SALE' and uses a different capitalization for 'ml' which does not affect the match."
297,KVI-FMCG-0105,1.0,match,"The competitor product 'คอมฟอร์ท Comfort Fabric Softener Pink 3.2L' matches with our master product 'Comfort Fabric Softener Pink 3.2L' in terms of brand 'Comfort', model 'Pink', size '3.2L', and unit 'L'. All identifiers match exactly."
513,KVI-FMCG-0076,0.95,match,"The competitor product 'Dutch Mill UHT Milk 180ml' exactly matches the master list item 'Dutch Mill UHT Milk 180ml' in terms of brand ('Dutch Mill'), model ('UHT'), size (180ml), and unit (ml). All identifiers align perfectly."
82,KVI-FMCG-0007,0.9,match,"The competitor product 'Pepsi Cola 500ML Free Delivery' matches the master entry 'Pepsi Cola 500ml'. Both products are from the brand Pepsi, have the same model 'Original', and both have the same pack size of 500ml. The only difference is the casing of the unit (ML vs ml), which is negligible. Therefore, this is a valid match."
503,KVI-FMCG-0100,0.95,match,"The product titles match exactly. The brand 'Tide' is consistent across both products. The size is 900g in both the competitor and the master list. No flavor, variant, or other discrepancies were found."
1890,,0.0,no_match,Filtered by local retrieval layer: Similarity score fell well below minimum structural threshold.
971,KVI-FMCG-0089,0.9707,match,"The competitor product 'Dove Body Wash Original 200ML' matches the master list item with ID 'KVI-FMCG-0089' because it has the same brand 'Dove', model 'Original', and size '200ML', which is equal to 200.0 ml."
219,KVI-FMCG-0005,0.9551,match,"The competitor product 'Coca-Cola Original Taste 2L' matches exactly with the KVI master item 'Coca-Cola Original Taste 2L' in terms of brand ('Coca-Cola'), size (2L), and none of the variables (flavor/variant) differ."
143,KVI-FMCG-0091,1.0,match,"The competitor product 'โดฟ Dove Body Wsh Original 1L' matches the master entry 'Dove Body Wash Original 1L' exactly in brand ('Dove'), model ('Original'), size (1L), and unit (L). There is no variance in flavor, size, or variant."
1714,KVI-FMCG-0037,0.9715,match,"The competitor product 'M-150 Energy Drink 150ml' matches exactly with the master candidate 'M-150 Energy Drink 150ml' in terms of brand 'M-150', model 'Original', size quantity of 150ml, and physical metric unit 'ml'. All identifiers confirm this is a true match."
1921,,0.0,no_match,Filtered by local retrieval layer: Similarity score fell well below minimum structural threshold.
829,KVI-ELEC-0025,0.963,match,"The competitor product 'Philips LED Bulb 9W Warm White 1pcs' exactly matches the master KVI product 'Philips LED Bulb 9W Warm White 1pcs' in brand (Philips), model (Essential), pack size (1.0 pcs), and unit (pcs). The comparison of all identifying attributes confirms a direct match."
1641,KVI-FMCG-0019,1.0,match,"The competitor product 'ช้าง Chang Beer 490ml BIG SALE' matches exactly with the master KVI candidate 'Chang Beer 490ml'. The brand 'Chang', model 'Classic', size '490ml', and units 'ml' are identical."
198,KVI-ELEC-0018,0.95,match,"The competitor product 'Energizer Max AAA 2pcs' matches exactly with the KVI candidate 'Energizer Max AAA 2pcs'. Both have the same brand 'Energizer', model 'Max', size of 2 pieces, and are listed in 'pcs' as the unit."
381,KVI-HARD-0014,0.9384,match,"The competitor product 'Glad Trash Bag Black 30 Gallon 30pcs' matches exactly with the master item in terms of brand (Glad), model (Strong), size (30 Gallon), and quantity (30 pcs). All identifiers are consistent."
34,KVI-ELEC-0006,0.83,match,"The competitor product 'Ankr PowerLine USB-C 1.8m' matches exactly with 'Anker PowerLine USB-C 1.8m' in terms of brand (Anker), model (A8187), size (1.8m), and unit (m)."
473,KVI-FMCG-0070,1.0,match,"The competitor product 'Foremost Fresh Milk 450ml' matches exactly with the master KVI item 'Foremost Fresh Milk 450ml' in terms of brand 'Foremost', model 'Fresh', size '450ml', and unit 'ml'. No discrepancies in flavor, size, or variant."
751,KVI-FMCG-0095,1.0,match,"The competitor product 'Sensodyne Toothpaste Original 75g' matches exactly with the master KVI product with ID 'KVI-FMCG-0095'. The brand 'Sensodyne', model 'Original', and pack size '75g' are all identical."
1824,,0.0,no_match,"The competitor product is a 'Random unbranded keychain 5pcs' which has different attributes compared to all listed master KVI candidates. There is no matching brand, model, or relevant product match in terms of category, size, or type."
11,KVI-HARD-0006,0.6995,match,"The competitor product 'Stanley Scr, Set 6pcs GIFT SET' matches the master item 'Stanley Screwdriver Set 6pcs' in brand (Stanley), model (STMT60630), size (6pcs), and thus is confirmed as a match."
1981,,0.0,no_match,"The competitor product is a Yoga mat with specifications that do not match any of the items in the master KVI candidates, which are all microfiber cloths or duct tape. Therefore, this entry is not a match."
880,KVI-ELEC-0003,0.9,match,"The competitor's product is identified as 'Apple USB-C to Lightning 1m' which matches the KVI master list item with standardizedItemId 'KVI-ELEC-0003'. The brand 'Apple' is consistent, the model and product descriptions also confirm a direct match. The pack size is 1.0m, which aligns with the canonical dimensions."
1080,KVI-HARD-0019,0.95,match,"The competitor product 'WD-40 Multi-Use Spray 191g' matches exactly with KVI master entry 'WD-40 Multi-Use Spray 191g' with brand 'WD-40', model 'Original', size '191g', and unit 'g'. No discrepancies found."
89,KVI-FMCG-0057,0.9436,match,"The competitor product 'Tasto Potato Chips 75g' matches the master list item 'Tasto Potato Chips 75g' in terms of brand (Tasto), model (Salted), size (75g), and unit (g). All key identifiers align perfectly, confirming a strong match."
1223,KVI-ELEC-0019,0.9314,match,"The competitor product 'Energizer Max AAA 4pcs' matches exactly in brand 'Energizer', model 'Max', and pack size '4pcs'."
341,KVI-ELEC-0021,0.7948,match,"The competitor product 'Duracell Plus Pow. AA 4pcs' matches with the master entry 'Duracell Plus Power AA 4pcs' in brand 'Duracell', model 'Plus', pack size of '4.0' pcs, and the unit 'pcs'. All identifiers match exactly without any discrepancies."
1667,KVI-HARD-0007,0.9426,match,"The competitor product 'Bosch Drill GSB 550 1pcs' matches exactly with the master KVI candidate 'Bosch Drill GSB 550 1pcs' in terms of brand ('Bosch'), model ('GSB550'), size ('1pcs'), and unit ('pcs'). All identifiers align perfectly."
1014,KVI-HARD-0034,0.9535,match,"The competitor product 'Glade Air Freshener Lavender 400ml' matches exactly with the master product 'Glade Air Freshener Lavender 400ml'. All identifiers including brand (Glade), model (Lavender), size (400ml) are consistent."
1691,KVI-ELEC-0038,0.8646,no_match,Brand 'Rzer' does not exactly match master brand 'Razer'. The product represents a different spelling (typo) of the brand name.
1444,KVI-HARD-0008,0.957,match,"The competitor product 'Scotch-Brite Sponge Multi-Purpose 3pcs' matches exactly with the master product 'Scotch-Brite Sponge Multi-Purpose 3pcs' in brand, model, size, and quantity. All identifiers including brand 'Scotch-Brite', size '3pcs', and model 'Heavy' are consistent."
621,KVI-FMCG-0093,1.0,match,"The competitor product 'คอลเกต Colgate Toothpaste Total 100g' matches the master product 'Colgate Toothpaste Total 100g' exactly by brand (Colgate), model (Total), size quantity (100g), and physical metric units (g). No discrepancies found in flavor, size, variant or any unlisted products."
1377,KVI-HARD-0039,0.8486,match,"The competitor product matches the master list item with the same brand 'Karcher', the product name 'Garden Hose 15m', a pack size of 15.0 meters, and the same unit 'm'."
1364,KVI-FMCG-0048,1.0,match,"The competitor product 'Lay's Classic Salted 160g' exactly matches the master KVI candidate in brand 'Lay's', model 'Classic', size '160g' and unit 'g'. Thus a confirmed match is found."
1709,KVI-HARD-0026,0.8996,match,"The competitor product matches the master product in brand (Scotch-Brite), exact product name (Dish Sponge 6pcs), size quantity (6), and unit (pcs). No variation in flavor or other descriptors was noted."
1639,KVI-FMCG-0039,0.98,match,"The competitor product 'Redbull Red Bull Energy Drink 150ml' matches exactly with the master item 'Red Bull Energy Drink 150ml' in terms of brand ('Red Bull'), model ('Classic'), size quantity (150.0), and metric units ('ml')."
973,KVI-HARD-0001,0.95,match,"The competitor product '3M Scotch Magic Tape 19mm ใหม่!' exactly matches the master item '3M Scotch Magic Tape 19mm' in brand, model, and size (19mm), confirming it is an exact variant of the listed product."
395,KVI-FMCG-0044,0.9,match,"The competitor product 'Nescafe Original 240ml ใหม่!' matches with the master product 'Nescafe Original 240ml' by the same brand 'Nescafe', the same model 'Original', and identical size of '240ml'. No differences in flavor or variant are noted."
169,KVI-ELEC-0022,1.0,match,"Both the competitor product and the master KVI candidate have the same brand (Duracell), model (Plus), size (8), and unit (pcs). The product name matches exactly: 'Duracell Plus Power AA 8pcs', confirming they are the same product."
811,KVI-FMCG-0084,1.0,match,"The competitor product title 'Pantene Shampoo Smooth Silky 480ml' matches exactly with the master KVI candidate 'Pantene Shampoo Smooth Silky 480ml'. Brand, model, size, and unit all correspond identically with the master list."
1980,,0.0,no_match,"The competitor product is a plastic flower pot with a size of 6 inches, while none of the master KVI candidates are flower pots or match the specified size, brand, and type."
762,KVI-FMCG-0018,0.875,match,"The competitor product 'Chng Beer 320ml' matches a master KVI candidate 'Chang Beer 320ml' in brand ('Chang'), size (320ml), and the product name is effectively identical (considering 'Chng' is a typos of 'Chang'). Thus, confirmed a match based on careful comparison."
191,KVI-FMCG-0031,0.8106,match,"The competitor product 'Sprinkle Dri. Water 330ml' matches with our canonical master list item 'Sprinkle Drinking Water 330ml' as both share the same brand 'Sprinkle', model 'Water', size '330ml', and unit 'ml'. The slight difference in the title does not affect the match as they refer to the same product."
493,KVI-HARD-0026,0.849,match,"The competitor product 'Scotch-Brit Dish Sponge 6pcs' matches exactly with master item 'Scotch-Brite Dish Sponge 6pcs' in brand (Scotch-Brite), pack size (6 pcs), and product name."
578,KVI-FMCG-0026,0.95,match,"The competitor product 'Singha Drinking Water 1,5L' matches perfectly with the master list entry 'Singha Drinking Water 1.5L'. Both have the brand 'Singha', model 'Water', and size '1.5L', with the correct unit of measurement. The slight difference in the use of a comma versus a period for the decimal point is not significant in this context."
1680,KVI-FMCG-0066,0.95,match,"The competitor product 'WaiWai Ori. 90g' exactly matches our master list item 'WaiWai Original 90g' in brand (WaiWai), model (Original), size (90g) and units (g). The description does not indicate a different flavor or variant."
1248,KVI-FMCG-0080,0.9229,match,"The competitor product 'Anchor Butter Salted 227g' matches exactly with the master product 'Anchor Butter Salted 227g' in brand 'Anchor', model 'Salted', size '227g', and units 'g'."
862,KVI-FMCG-0115,0.8831,match,"The competitor product 'Magiclean Bathroom Spray 500' matches the master product 'Magiclean Bathroom Spray 500ml' in brand (Magiclean), model (Original), size (500ml), and unit (ml). The only difference is that the competitor product does not specify 'ml' but it can be inferred from the context."
585,KVI-ELEC-0013,0.95,match,"The brand 'Xiaomi' matches the competitor's raw title. The model is implicitly aligned as it is labeled Xiaomi Mi Power Bank 20000 with pack size of 1pc, which exactly matches the cleaned title and the master list product specifications."
645,KVI-FMCG-0057,0.9436,match,"The competitor product 'Tasto Potato Chips 75g' matches exactly with the master item 'Tasto Potato Chips 75g'. The brand 'Tasto', model 'Salted', size (75g) and units (g) all correspond precisely."
1895,,0.0,no_match,"The competitor product 'DIY craft glue gun mini' has no matching brand or model in the master list. The related items are all adhesives from the brand Loctite in different pack sizes (5g and 3g), which are non-comparable to a glue gun."
88,KVI-FMCG-0060,0.931,match,"The competitor product 'MAMA Tom Yum Goong 55g' matches with the master KVI candidate 'MAMA Tom Yum Goong 55g' based on identical brand 'MAMA', exact model 'Tom Yum', matching pack size of 55g, and the same unit of measure 'g'."
1593,KVI-FMCG-0082,1.0,match,Brand 'Pantene' matches; Model 'Smooth' matches; Size 170ML (170.0ml) matches with physical unit 'ml'.
616,KVI-FMCG-0045,0.7602,no_match,The competitor product 'Ly's Classic Salted 28g x12 PACK' has a different brand identifier ('Ly's' vs 'Lay's') and indicates a pack count (x12) not present in the master list item.
162,KVI-HARD-0020,1.0,match,"The competitor product 'WD-40 Multi-Use Spray 333g' matches the master list item 'WD-40 Multi-Use Spray 333g' in brand (WD-40), model (Original), size (333g), and unit (g). There are no discrepancies in flavor, size, or product variants."
155,KVI-ELEC-0012,0.9099,match,"The competitor product 'Anker PowerCore 10000 1pcs' matches exactly with the master KVI entry 'Anker PowerCore 10000 1pcs' on brand (Anker), model (A1263), size quantity (1.0), and physical metric unit (pcs)."
440,KVI-ELEC-0005,0.85,match,"The competitor product 'Ankr PowerLine USB-C 0.9m' matches the master candidate 'Anker PowerLine USB-C 0.9m' in brand ('Anker'), model ('A8187'), size (0.9m), and units (m) exactly. The only difference is a misspelling in the brand name (Ankr vs Anker), but it is likely a typographical error."
348,KVI-ELEC-0001,0.8152,match,"The competitor product 'Apple Lig. USB Cable 1m' matches the master entry 'Apple Lightning USB Cable 1m' with exact brand 'Apple', model 'MD818', size '1.0 m', and unit 'm' indicating it is a true match."
1909,,0.0,no_match,"The competitor product 'Plastic flower pot 6 inch' does not match any items in the master KVI list, which contains watering cans and a dish sponge. Key attributes such as brand, model, and category do not align."
899,KVI-FMCG-0021,0.9,match,"The competitor product 'Heineken 330ml' matches the master list item 'Heineken Lager 330ml' in brand (Heineken), size (330ml), and unit (ml). The model is considered a variant of the original product."
1335,KVI-HARD-0029,0.9654,match,"The competitor product 'Clorox Disinfecting Wipes 35pcs' matches exactly with the master list item 'Clorox Disinfecting Wipes 35pcs'. Both have the same brand 'Clorox', the same pack size of 35pcs, and the units are consistent (pcs). The model is implicitly provided by the context."
430,KVI-FMCG-0042,1.0,match,"The competitor product 'Lipton Lemon Tea 450ml' matches precisely with the master KVI candidate 'Lipton Lemon Tea 450ml'. Both the brand 'Lipton', the model 'Lemon', the pack size of '450ml', and the unit 'ml' correspond exactly."
1295,KVI-FMCG-0052,0.6405,match,"Brand 'Pringles' matches, model 'Original' matches, size '110g' matches, and unit 'g' matches exactly."
998,KVI-FMCG-0099,0.95,match,"The competitor product is 'Nivea Body Lotion Whi' with a size of 400ML, which matches the master KVI candidate 'Nivea Body Lotion Whitening 400ml' in brand name, model ('Whitening'), size (400ml), and unit (ml). Therefore, a true match is confirmed."
1731,KVI-FMCG-0005,0.9551,match,"The competitor product 'Coca-Cola Original Taste 2L' exactly matches the master entry for 'Coca-Cola Original Taste 2L' in terms of brand, size (2L), and unit (L). There are no discrepancies in flavor, size, or variant."
782,KVI-ELEC-0039,0.9,match,"The competitor product 'Smsung Galaxy Buds 2 1pcs x12 PACK' matches the master entry 'Samsung Galaxy Buds 2 1pcs' in brand (Samsung), model (Buds2), size (1pcs), and unit (pcs). The discrepancy in the pack size descriptor (x12) indicates a packaging difference rather than a variant difference."
732,KVI-ELEC-0014,0.8198,match,"The competitor product 'Belkin Surge Protector 6-O. 1pcs GIFT SET' matches the master list item 'Belkin Surge Protector 6-Outlet 1pcs'. Both have the same brand 'Belkin', similar model designation (with '6-O.' referring to '6-Outlet'), the size quantity is identical (1 pcs), and the unit of measure is also consistent (pcs). The only difference is the additional wording 'GIFT SET', which does not change the product type."
879,KVI-ELEC-0028,0.8442,match,"The competitor product 'SanDisk Ult. SD 64GB 1pcs x12 PACK' matches with the KVI master item 'SanDisk Ultra SD 64GB 1pcs'. The brand 'SanDisk' matches with the competitor, and both products have the same storage capacity of 64GB. The pack size is 1 piece ('1pcs'), as the competitor's title suggests it's a pack of 12, indicating multiple units but still fall under the correct product category."
1012,KVI-HARD-0022,0.8838,match,"Both the competitor product and the master KVI candidate share the same brand 'IKEA' and model 'SAMLA', with an exact match in size quantity (11L) and physical metric unit (L). The product name differs slightly due to the word 'Cler' vs 'Clear', but this is likely a typographical error in the competitor title."
560,KVI-ELEC-0039,0.8063,match,"The competitor product 'Samsung Galaxy Buds 2 1pcs' matches exactly with the master list item in terms of brand (Samsung), model (Buds2), size quantity (1), and unit (pcs). Both products are identified as the same item."
1809,,0.0,no_match,"The competitor product 'Cooking apron floral pattern' does not match any item from the master list as it describes a different category (apron vs fabric softener) and there are no matching brand, model, or size specifications."
1501,KVI-ELEC-0015,0.8579,match,"The competitor product 'Energizer Max AA 2pcs' matches exactly with the master entry 'Energizer Max AA 2pcs' in terms of brand ('Energizer'), model ('Max'), pack size (2.0 pcs), and product description."
1031,KVI-ELEC-0038,0.946,match,"Both the brand (Razer) and product name (Razer BlackWidow Keyboard 1pcs) match exactly. The model from the master list (BW-V3) aligns with the competitor's product context, and the pack size (1pcs) aligns perfectly in terms of quantity and unit."
1774,,0.0,no_match,"The competitor product is a phone case, while the KVI candidates are all electronic accessories (earbuds and SD cards), which do not match in brand, category, or product type."
279,KVI-FMCG-0075,0.8879,match,"The competitor product 'Meiji Fresh Milk 830ml x12 PACK' matches the master product 'Meiji Fresh Milk 830ml' in brand 'Meiji', model 'Fresh', size quantity of 830ml, and physical unit 'ml'. The pack size matches as it can be inferred that 'x12 PACK' refers to 12 units of a 830ml item."
1421,KVI-ELEC-0033,0.8,match,"The competitor product 'Belkin HDMI Cable 2m x12 PACK' matches the master KVI candidate in brand (Belkin), model, and size (2m). The term 'x12 PACK' implies a pack of 12, but the fundamental product (HDMI Cable 2m) is an exact match. Thus, confirming a match."
1070,KVI-FMCG-0067,0.8816,match,"The competitor product 'Yum Yum Chicken Noodle 60g' matches exactly with the master list item 'Yum Yum Chicken Noodle 60g' based on brand (Yum Yum), model (Chicken), size (60g), and unit (g). All identifiers are consistent."
1037,KVI-HARD-0030,0.8628,match,"The competitor product 'Clo. Disinfecting Wipes 75pcs' matches the master product 'Clorox Disinfecting Wipes 75pcs' based on brand 'Clorox', model 'Original', size of 75 pcs, and the same unit metric 'pcs'. There are no discrepancies in flavor, size, or variant."
892,KVI-ELEC-0038,0.95,match,"The competitor product matches exactly with the master list entry for the Razer BlackWidow Keyboard. Brand 'Razer', model contains 'BW', size is '1pcs', and unit is 'pcs' all match as per the requirements."
965,KVI-FMCG-0047,0.9357,match,"The competitor product 'Lays Lay's Classic Salted 75g' matches exactly with the master item 'Lay's Classic Salted 75g' in brand, model, and size (75g)."
58,KVI-FMCG-0036,0.939,match,"The competitor product 'Nestle Pure Life Water 1.5L' matches the master item 'Nestle Pure Life Water 1.5L' in terms of brand ('Nestle'), model ('Pure Life'), size (1.5L), and unit (L) exactly."
555,KVI-ELEC-0016,0.95,match,"The competitor product 'Energizer Max AA 4pcs' matches exactly with master KVI product 'Energizer Max AA 4pcs'. Both brands are the same (Energizer), model names match (Max), size quantities are identical (4 pcs), and the physical metric units match (pcs)."
234,KVI-FMCG-0041,0.95,match,"The competitor product title 'ลิตรipton Lemon Tea 250ml' matches the master product 'Lipton Lemon Tea 250ml' in brand 'Lipton', model 'Lemon', size '250ml' and physical metrics 'ml'. All identifiers match exactly."
1906,,0.0,no_match,"The competitor product 'Yoga mat 6mm thick blue' does not match any item from our KVI master list in terms of brand, model, size, or product category. The available master candidates are all microfiber cloths and completely differ from a 'Yoga mat'."
1773,,0.0,no_match,"The competitor product 'USED iPhone 8 64GB unlocked' does not match any master items in brand, model, or category. The available master candidates are all storage devices (SanDisk and Kingston) and do not relate to any smartphones."
164,KVI-ELEC-0022,1.0,match,"The competitor product 'Duracell Plus Power AA 8pcs' matches exactly with the master product 'Duracell Plus Power AA 8pcs' in terms of brand (Duracell), model (Plus), size quantity (8), and unit (pcs). Therefore, it's a true match."
1166,KVI-FMCG-0054,0.99,match,"The competitor product entry matches the master KVI candidate on all points: the brand 'Pringles', model 'Sour Cream', exact pack size of 110g, and matching unit 'g'. All identifiers are consistent."
193,KVI-FMCG-0085,0.9,match,"The competitor product 'Pantene Shampoo Smooth Silky 650ml GIFT SET' matches the master list item 'Pantene Shampoo Smooth Silky 650ml' exactly in terms of brand (Pantene), model (Smooth), and pack size (650ml). The description includes 'GIFT SET', but this does not change the core product details."
379,KVI-HARD-0027,0.9578,no_match,"The product from the competitor has a pack size of 1pcs, while the closest match in the master list (KVI-HARD-0027) has a pack size of 1.0, but the brand 'Scotch-Brite' and model 'Heavy' do not match with the competitor's brand and model, leading to a final decision of 'no_match' due to a strict brand requirement."
536,KVI-HARD-0034,0.95,match,"The competitor product 'Glade Air Freshener ลิตรavender 400ml' matches exactly with the master product 'Glade Air Freshener Lavender 400ml' in terms of brand (Glade), model (Lavender), and size (400ml) without any discrepancies in units or flavor."
1822,,0.0,no_match,"The competitor product is a plastic flower pot with a size of 6 inches, whereas the available master KVI candidates are watering cans (5L and 10L) and sponges (6pcs). None of the candidates match the brand, model, product type, or size/variant of the competitor product."
1135,KVI-HARD-0042,1.0,match,"Brand: Generic, Model: Plastic, Size: 10L exactly matches both in name and specifications."
244,KVI-FMCG-0113,0.9,match,"The competitor product 'Vixol Toi. Cleaner 700ml' matches the master KVI candidate 'Vixol Toilet Cleaner 700ml' exactly in terms of brand (Vixol), model (Original), size (700ml), and unit (ml). Therefore, a match is confirmed."
749,KVI-FMCG-0046,1.0,match,"The competitor product 'เลย์ Lay's Classic Salted 50g' exactly matches the master KVI candidate 'Lay's Classic Salted 50g' in brand (Lay's), model (Classic), size quantity (50g), and unit (g). No inconsistencies or variations in flavor, size, or variant were found."
1978,,0.0,no_match,"The competitor product is a 'DIY craft glue gun mini', which does not match any of the master list entries that are glue products from Loctite or Bosch. No matching brand, model, or size is identified."
709,KVI-FMCG-0030,0.99,match,"The competitor product 'Crystal Drinking Water 1.5L' matches the master list entry 'Crystal Drinking Water 1.5L' in brand, model, size (1.5L), and unit (L). Therefore, it is a true match."
1859,,0.0,no_match,"The competitor product (USED iPhone 8 64GB unlocked) does not match any items in the master list as it is an electronic device (smartphone) whereas the master list contains SD cards. The brand, model, and product type differ entirely."
4,KVI-HARD-0009,0.8117,match,"The competitor product 'Scotch-Brite Sponge Multi-Purpose 5pcs' matches exactly with the master item 'Scotch-Brite Sponge Multi-Purpose 5pcs' in terms of brand (Scotch-Brite), model (Heavy), pack size (5pcs), and unit (pcs). The similarity score indicates a strong match."
541,KVI-HARD-0023,0.9483,match,"The competitor product title 'IKEA SAMLA Box Clear 22L' matches exactly with the master KVI candidate 'IKEA SAMLA Box Clear 22L'. The brand, model, size (22L), and units (L) are all identical."
913,KVI-HARD-0021,0.9688,match,"The competitor product 'Tupperware Modular Mate 1.7L PACK 12' matches the master KVI product 'Tupperware Modular Mate 1.7L'. Both have the same brand (Tupperware), model (Square), size (1.7L), and unit (L). Therefore, it is confirmed as a match."
1317,KVI-FMCG-0006,0.95,match,"The competitor product 'เป๊ปซี่ Pepsi Cola 325ml' matches the master KVI product 'Pepsi Cola 325ml' in brand ('Pepsi'), model ('Original'), size (325ml), and unit (ml) exactly."
